s,f,all,label
0.58945346,0.97208000,1.56153350,0.00000000
0.24851634,1.14942650,1.39794280,0.00000000
0.88258310,1.06521550,1.94779850,0.00000000
0.57797974,1.18999060,1.76797030,0.00000000
0.33226140,1.15892420,1.49118570,0.00000000
0.39135116,1.35116390,1.74251510,0.00000000
0.17562522,1.49234560,1.66797080,0.00000000
0.46393996,0.92484100,1.38878100,0.00000000
0.79643870,1.30174400,2.09818270,0.00000000
1.01097140,1.57461440,2.58558580,0.00000000
0.46665698,0.49680927,0.96346630,0.00000000
1.16740600,1.47251750,2.63992360,0.00000000
0.49334800,1.29426200,1.78761000,0.00000000
0.56075430,0.61260575,1.17336010,0.00000000
0.32174780,1.04721670,1.36896440,0.00000000
0.37639397,1.40543880,1.78183270,0.00000000
0.21427990,0.56629870,0.78057860,0.00000000
0.42510414,1.21301580,1.63811990,0.00000000
0.38735210,0.72318200,1.11053420,0.00000000
0.84570960,1.24937740,2.09508700,0.00000000
1.02451250,0.86433400,1.88884650,0.00000000
0.12785108,0.28249750,0.41034860,0.00000000
0.25557790,1.02333560,1.27891350,0.00000000
0.60252327,1.38932400,1.99184730,0.00000000
0.20976888,0.61005270,0.81982160,0.00000000
0.12266574,0.72099316,0.84365890,0.00000000
0.31138158,0.68259410,0.99397570,0.00000000
0.73515530,1.35443850,2.08959400,0.00000000
0.44643450,1.07571540,1.52214990,0.00000000
0.47209096,1.35160050,1.82369150,0.00000000
0.45433652,1.02475610,1.47909260,0.00000000
0.23738253,1.17010810,1.40749060,0.00000000
0.38962870,1.40464680,1.79427550,0.00000000
1.22128060,1.33370110,2.55498170,0.00000000
0.91972690,1.42591670,2.34564350,0.00000000
0.52783906,1.64503480,2.17287400,0.00000000
0.23819335,1.16057320,1.39876660,0.00000000
0.24740772,0.90474117,1.15214880,0.00000000
0.21158029,0.93692607,1.14850640,0.00000000
0.20362176,0.63508620,0.83870790,0.00000000
0.46170455,1.17913720,1.64084170,0.00000000
0.78098280,1.45753770,2.23852040,0.00000000
0.39212906,1.05699050,1.44911960,0.00000000
0.42494887,1.28854400,1.71349290,0.00000000
0.24866675,0.66439193,0.91305870,0.00000000
0.40058470,0.64214253,1.04272720,0.00000000
0.25457817,0.98468970,1.23926780,0.00000000
0.50851935,1.35556460,1.86408400,0.00000000
0.78206790,1.26624800,2.04831600,0.00000000
0.17578444,0.44281042,0.61859490,0.00000000
0.94675710,1.36349390,2.31025100,0.00000000
0.13704877,0.28102400,0.41807276,0.00000000
0.39691556,1.06256400,1.45947960,0.00000000
0.58110220,1.24638470,1.82748700,0.00000000
0.45015696,0.61172247,1.06187940,0.00000000
1.15356230,1.31113390,2.46469620,0.00000000
0.75774670,1.75077820,2.50852500,0.00000000
0.36012256,1.19813820,1.55826080,0.00000000
0.81144930,1.43202900,2.24347830,0.00000000
0.19994093,0.35670817,0.55664910,0.00000000
0.97980890,1.83016600,2.80997500,0.00000000
0.45545020,1.55753120,2.01298140,0.00000000
0.67218304,1.06736200,1.73954500,0.00000000
0.36583868,0.95210720,1.31794580,0.00000000
0.71078870,1.31487310,2.02566200,0.00000000
0.34892960,0.92250830,1.27143790,0.00000000
0.25801400,0.80564976,1.06366370,0.00000000
0.13647798,1.03306250,1.16954040,0.00000000
0.54026060,1.67073050,2.21099110,0.00000000
0.37774533,1.24565720,1.62340260,0.00000000
0.62381846,0.96005553,1.58387400,0.00000000
0.96093214,1.27620080,2.23713300,0.00000000
0.20324966,0.71851260,0.92176220,0.00000000
0.17029616,0.20106727,0.37136343,0.00000000
0.47404380,1.07588600,1.54992990,0.00000000
0.11768692,0.58557130,0.70325820,0.00000000
1.10965300,1.44612880,2.55578180,0.00000000
0.13341804,0.87877720,1.01219520,0.00000000
0.43045884,1.61950120,2.04996010,0.00000000
0.13532491,1.01599780,1.15132270,0.00000000
0.36542487,1.39110820,1.75653300,0.00000000
0.88581890,1.22109060,2.10690950,0.00000000
0.32934895,1.22801610,1.55736510,0.00000000
0.39788863,1.04141740,1.43930600,0.00000000
0.58890680,1.18923710,1.77814390,0.00000000
0.24095420,0.48507273,0.72602695,0.00000000
0.59907190,1.06223810,1.66131000,0.00000000
0.52531344,1.07776880,1.60308220,0.00000000
0.25493535,0.57300730,0.82794260,0.00000000
0.11329898,0.46786794,0.58116690,0.00000000
0.62994650,1.44145430,2.07140060,0.00000000
0.34086818,0.36067380,0.70154196,0.00000000
0.40025353,0.75904770,1.15930130,0.00000000
0.26306418,0.53772295,0.80078710,0.00000000
0.29683217,0.33023557,0.62706774,0.00000000
0.66931635,1.33187330,2.00118970,0.00000000
0.56006310,0.99410120,1.55416440,0.00000000
0.66042710,1.00924300,1.66967010,0.00000000
0.20915173,1.06569330,1.27484500,0.00000000
0.24977392,0.86318770,1.11296150,0.00000000
0.41965827,1.17846180,1.59812010,0.00000000
0.18999094,0.54132710,0.73131806,0.00000000
0.20141408,1.10783340,1.30924750,0.00000000
0.88431907,1.32472630,2.20904540,0.00000000
0.19102272,0.79600346,0.98702620,0.00000000
0.21598485,1.55547380,1.77145860,0.00000000
0.37798760,1.44163510,1.81962280,0.00000000
0.55341697,1.35268450,1.90610150,0.00000000
0.23715060,1.05846390,1.29561450,0.00000000
0.12896922,0.33188003,0.46084926,0.00000000
0.27646157,1.00941380,1.28587540,0.00000000
0.14996995,0.48647255,0.63644250,0.00000000
0.22606659,0.95517180,1.18123840,0.00000000
0.73488265,1.69360380,2.42848630,0.00000000
0.93664587,1.53636220,2.47300820,0.00000000
0.56930840,1.27467230,1.84398070,0.00000000
0.17038743,0.99191296,1.16230030,0.00000000
0.15457457,0.31078625,0.46536082,0.00000000
0.22096086,0.79836950,1.01933040,0.00000000
0.31416878,0.50611500,0.82028380,0.00000000
0.79041840,1.33139650,2.12181470,0.00000000
0.67666554,0.78219830,1.45886390,0.00000000
0.97801936,0.71961390,1.69763330,0.00000000
0.36421767,1.36731600,1.73153360,0.00000000
0.53181860,1.25547890,1.78729750,0.00000000
0.51357543,1.44750500,1.96108040,0.00000000
0.58703107,1.32315250,1.91018370,0.00000000
0.58172023,1.48874780,2.07046800,0.00000000
0.44384918,1.53854870,1.98239790,0.00000000
0.17935240,0.59770110,0.77705350,0.00000000
1.32079330,1.21560120,2.53639460,0.00000000
0.54182380,1.03172170,1.57354550,0.00000000
0.59253850,1.15904280,1.75158130,0.00000000
1.09669550,1.43245580,2.52915140,0.00000000
1.06775950,1.16775760,2.23551700,0.00000000
0.39908260,0.69066626,1.08974890,0.00000000
0.77303460,0.79665244,1.56968700,0.00000000
0.47179204,1.20732860,1.67912050,0.00000000
0.12807246,0.23632859,0.36440104,0.00000000
0.68571275,1.02687510,1.71258780,0.00000000
0.43548447,1.34503210,1.78051660,0.00000000
0.55135050,1.12232430,1.67367480,0.00000000
0.31449940,0.66589310,0.98039246,0.00000000
0.34577975,0.55381080,0.89959050,0.00000000
0.21536095,0.69951606,0.91487700,0.00000000
0.32580072,0.98280380,1.30860450,0.00000000
0.43315710,0.85424453,1.28740170,0.00000000
0.19709407,1.08857570,1.28566980,0.00000000
0.99681690,1.63767460,2.63449140,0.00000000
1.99365150,1.15792430,3.15157580,0.00000000
0.34957007,1.13519720,1.48476720,0.00000000
0.41661090,1.32031230,1.73692320,0.00000000
0.74337930,1.11518420,1.85856340,0.00000000
0.85881730,1.33388900,2.19270630,0.00000000
0.67974895,0.34801280,1.02776170,0.00000000
0.60574540,1.44093410,2.04667950,0.00000000
0.34981650,1.33865920,1.68847560,0.00000000
0.28235722,0.87870765,1.16106490,0.00000000
0.26499150,0.81061230,1.07560380,0.00000000
0.38342160,0.97275720,1.35617880,0.00000000
0.11079560,0.57906240,0.68985800,0.00000000
0.25324824,0.62322660,0.87647486,0.00000000
0.64227000,1.47233970,2.11460970,0.00000000
0.15629773,0.42045772,0.57675546,0.00000000
0.65302444,1.32842870,1.98145320,0.00000000
0.28663630,0.92373550,1.21037170,0.00000000
0.41252667,1.16668590,1.57921270,0.00000000
0.18201190,1.18409250,1.36610440,0.00000000
0.51825947,1.09749250,1.61575200,0.00000000
0.26077864,1.22080680,1.48158550,0.00000000
0.54227940,1.29073540,1.83301470,0.00000000
0.66879390,1.40582780,2.07462170,0.00000000
0.31845903,0.50094330,0.81940234,0.00000000
0.16155018,0.31071162,0.47226180,0.00000000
0.32838175,1.03601660,1.36439840,0.00000000
0.23685531,1.50389810,1.74075340,0.00000000
0.21690744,0.89208990,1.10899730,0.00000000
1.04018330,1.35406160,2.39424500,0.00000000
0.18095617,1.22163930,1.40259540,0.00000000
0.27563173,0.96867394,1.24430560,0.00000000
0.21083139,0.85563046,1.06646180,0.00000000
0.06968109,0.72825503,0.79793614,0.00000000
0.23605028,0.80792654,1.04397680,0.00000000
0.14054778,1.04172680,1.18227460,0.00000000
0.23173247,0.95994700,1.19167950,0.00000000
0.34633905,1.29985050,1.64618950,0.00000000
1.31307940,1.55950580,2.87258530,0.00000000
0.24329333,0.77925600,1.02254930,0.00000000
0.18068685,0.47613800,0.65682480,0.00000000
0.23694305,0.63901900,0.87596210,0.00000000
0.56788720,0.31972903,0.88761620,0.00000000
0.41242588,0.88556975,1.29799560,0.00000000
0.21861057,0.69388795,0.91249853,0.00000000
0.63726600,0.75585170,1.39311770,0.00000000
0.59142566,1.18968820,1.78111390,0.00000000
0.27121540,1.03074180,1.30195720,0.00000000
0.14754981,1.23591460,1.38346430,0.00000000
1.24916160,1.09102260,2.34018420,0.00000000
0.19667464,0.53289730,0.72957194,0.00000000
0.26677975,0.98686630,1.25364600,0.00000000
0.53158563,0.90622866,1.43781420,0.00000000
0.13657743,0.67718816,0.81376560,0.00000000
0.29541364,0.73122420,1.02663780,0.00000000
0.21492980,0.78199490,0.99692470,0.00000000
0.27657896,0.69388115,0.97046010,0.00000000
0.55909646,0.38948682,0.94858325,0.00000000
0.96366500,1.38413390,2.34779880,0.00000000
0.55226110,1.03338200,1.58564320,0.00000000
0.86727870,1.68820580,2.55548450,0.00000000
0.92352640,1.50479820,2.42832470,0.00000000
0.50861640,0.71343815,1.22205450,0.00000000
0.10675405,0.62648827,0.73324233,0.00000000
0.45294127,0.98490560,1.43784690,0.00000000
0.78919560,1.25840280,2.04759840,0.00000000
0.32691616,0.82036710,1.14728330,0.00000000
0.29861414,1.29489080,1.59350490,0.00000000
0.32870060,0.41630068,0.74500130,0.00000000
0.15321532,0.45763052,0.61084580,0.00000000
0.30781206,0.91029790,1.21811000,0.00000000
0.53774300,1.43582960,1.97357260,0.00000000
0.11024131,0.32400414,0.43424547,0.00000000
0.61568016,1.05705050,1.67273070,0.00000000
0.15729417,0.68460596,0.84190010,0.00000000
0.30946225,0.65995973,0.96942200,0.00000000
0.25314740,0.97038960,1.22353700,0.00000000
1.04858860,1.51592530,2.56451400,0.00000000
0.37526053,0.92971855,1.30497910,0.00000000
0.41133893,1.03537460,1.44671360,0.00000000
0.59141440,0.53461960,1.12603400,0.00000000
0.28982973,1.07353780,1.36336760,0.00000000
0.31140512,0.78180560,1.09321070,0.00000000
0.42120978,1.28561770,1.70682750,0.00000000
0.72803750,1.66039320,2.38843060,0.00000000
0.31857204,0.87103665,1.18960870,0.00000000
0.53358585,1.34223970,1.87582560,0.00000000
0.90106380,1.48531420,2.38637800,0.00000000
0.09580566,0.56502210,0.66082776,0.00000000
0.43787614,0.88950557,1.32738170,0.00000000
0.27636492,0.68181540,0.95818030,0.00000000
0.61576520,1.34074300,1.95650820,0.00000000
0.24359080,0.61573493,0.85932577,0.00000000
0.32902650,0.60290605,0.93193257,0.00000000
1.14097050,1.35630790,2.49727820,0.00000000
0.91536534,1.31667730,2.23204280,0.00000000
1.06775210,0.84620760,1.91395970,0.00000000
0.20930572,0.74652220,0.95582790,0.00000000
0.22760035,1.26579980,1.49340010,0.00000000
0.55234170,0.62994230,1.18228400,0.00000000
0.24137323,0.67745250,0.91882575,0.00000000
0.56339630,1.63023070,2.19362690,0.00000000
0.62635416,1.56106630,2.18742040,0.00000000
0.92590950,1.53231980,2.45822930,0.00000000
0.37850758,0.65404195,1.03254950,0.00000000
0.34864518,0.69869244,1.04733770,0.00000000
0.52385900,1.59787440,2.12173340,0.00000000
0.67676854,1.50688240,2.18365100,0.00000000
0.61385660,0.81624200,1.43009850,0.00000000
0.53313220,1.47369580,2.00682780,0.00000000
0.28217506,1.46017910,1.74235420,0.00000000
0.43939840,1.38406460,1.82346300,0.00000000
0.52235330,0.84176147,1.36411480,0.00000000
0.49196590,1.31311070,1.80507660,0.00000000
0.20928456,0.22251615,0.43180072,0.00000000
0.31459966,0.45215252,0.76675220,0.00000000
0.19903888,0.79503880,0.99407770,0.00000000
0.59745723,1.58657120,2.18402840,0.00000000
0.44582814,1.36941790,1.81524610,0.00000000
0.55412250,1.73339600,2.28751850,0.00000000
0.50407434,1.08668110,1.59075550,0.00000000
0.52264150,1.50045220,2.02309370,0.00000000
0.87043744,1.44569180,2.31612920,0.00000000
0.54125553,1.12798190,1.66923740,0.00000000
0.24920791,1.63366940,1.88287730,0.00000000
0.62662053,1.44196740,2.06858780,0.00000000
0.81100630,1.91297500,2.72398140,0.00000000
0.85515820,1.34302220,2.19818040,0.00000000
0.44616878,0.60186750,1.04803630,0.00000000
0.41271937,0.88213295,1.29485230,0.00000000
0.26498620,1.00365340,1.26863960,0.00000000
0.50069880,0.78369784,1.28439660,0.00000000
0.38923505,1.02347930,1.41271440,0.00000000
0.44794556,0.79041904,1.23836460,0.00000000
0.31864074,0.90854680,1.22718750,0.00000000
0.26486576,0.76365894,1.02852460,0.00000000
0.28404957,0.76784515,1.05189470,0.00000000
0.48169172,1.04102080,1.52271250,0.00000000
0.44006047,0.83310366,1.27316420,0.00000000
0.41819808,0.52336216,0.94156027,0.00000000
0.71760480,0.58737650,1.30498120,0.00000000
0.58415616,0.99919796,1.58335410,0.00000000
1.76009270,1.36678670,3.12687950,0.00000000
0.33578414,1.04263730,1.37842150,0.00000000
0.91053380,1.62273500,2.53326900,0.00000000
0.22091123,0.41310966,0.63402090,0.00000000
0.85871310,1.41560580,2.27431900,0.00000000
0.12523763,0.62959856,0.75483620,0.00000000
0.51589780,1.34433280,1.86023070,0.00000000
0.46650493,1.04293820,1.50944320,0.00000000
0.73670447,1.26508550,2.00179000,0.00000000
0.43539104,0.81907165,1.25446270,0.00000000
0.11000060,0.54122330,0.65122390,0.00000000
0.39673090,1.33876430,1.73549520,0.00000000
0.35875666,1.14544340,1.50420010,0.00000000
0.86603440,0.73473346,1.60076790,0.00000000
0.12963465,0.54495394,0.67458856,0.00000000
0.40513620,1.20954740,1.61468360,0.00000000
0.64093270,0.81618583,1.45711850,0.00000000
0.33388144,1.06143600,1.39531760,0.00000000
0.27388513,0.47677395,0.75065910,0.00000000
0.29211634,0.92402340,1.21613980,0.00000000
0.97663330,1.46846850,2.44510170,0.00000000
0.36745998,0.86514190,1.23260190,0.00000000
0.77483356,1.57212590,2.34695960,0.00000000
0.35648927,0.39384985,0.75033915,0.00000000
0.72841080,1.51840520,2.24681600,0.00000000
0.38254306,0.66636000,1.04890310,0.00000000
0.16757232,0.61269440,0.78026670,0.00000000
0.24593851,0.58104140,0.82697990,0.00000000
0.30235437,0.79856420,1.10091850,0.00000000
0.83961225,0.93162670,1.77123890,0.00000000
0.31962958,0.76916080,1.08879040,0.00000000
0.47649786,1.34977790,1.82627580,0.00000000
0.36471564,0.95774930,1.32246500,0.00000000
0.48523605,1.20118100,1.68641710,0.00000000
0.64364076,1.29391810,1.93755890,0.00000000
0.67957157,1.50049670,2.18006830,0.00000000
0.33174360,1.00400330,1.33574690,0.00000000
0.20482695,0.49053410,0.69536100,0.00000000
0.66539550,1.64288640,2.30828200,0.00000000
0.19911586,1.13677590,1.33589170,0.00000000
0.56722950,1.12208180,1.68931130,0.00000000
0.15176164,0.54885010,0.70061177,0.00000000
1.30540180,1.55961900,2.86502080,0.00000000
0.11592652,0.61590210,0.73182863,0.00000000
0.79384583,1.47185950,2.26570530,0.00000000
0.56156640,1.05541740,1.61698390,0.00000000
0.22224332,1.16140850,1.38365190,0.00000000
0.52484710,1.02633430,1.55118130,0.00000000
0.22004811,0.84673200,1.06678010,0.00000000
1.30067590,1.23101900,2.53169500,0.00000000
0.25084087,1.10777580,1.35861670,0.00000000
0.55448365,1.45589130,2.01037500,0.00000000
0.69256260,1.50940900,2.20197150,0.00000000
0.36347288,0.82557964,1.18905260,0.00000000
0.27841110,0.47077134,0.74918246,0.00000000
0.25860140,0.61095965,0.86956110,0.00000000
1.04130650,1.70488480,2.74619130,0.00000000
0.10824432,0.87284100,0.98108530,0.00000000
0.72441130,1.42757460,2.15198600,0.00000000
0.36024973,1.47612180,1.83637150,0.00000000
0.62926700,1.62766080,2.25692770,0.00000000
0.45000000,0.40781507,0.85781500,0.00000000
0.37681076,1.00963450,1.38644530,0.00000000
0.41518350,1.30476320,1.71994670,0.00000000
0.29619890,0.80563580,1.10183480,0.00000000
0.38758290,0.61603780,1.00362060,0.00000000
0.49132687,0.90168273,1.39300970,0.00000000
0.17562526,0.73256990,0.90819514,0.00000000
0.20468734,0.78223974,0.98692710,0.00000000
0.31763450,0.71772620,1.03536070,0.00000000
0.27287796,1.40163640,1.67451430,0.00000000
0.18450849,0.74150710,0.92601560,0.00000000
0.40334794,1.48427700,1.88762500,0.00000000
0.41945410,1.37733630,1.79679040,0.00000000
0.68257510,1.41891480,2.10149000,0.00000000
0.83635000,1.18806220,2.02441220,0.00000000
0.16286800,0.45253690,0.61540490,0.00000000
0.44756874,1.12702640,1.57459520,0.00000000
0.25035787,1.00356440,1.25392220,0.00000000
0.26105344,1.10115800,1.36221150,0.00000000
0.40552510,1.32903200,1.73455700,0.00000000
0.25413540,0.47987780,0.73401320,0.00000000
0.19480468,0.94046240,1.13526710,0.00000000
0.80092880,1.70753570,2.50846460,0.00000000
0.21528949,0.45442480,0.66971430,0.00000000
0.34358442,1.03429500,1.37787940,0.00000000
0.63603234,1.33513000,1.97116230,0.00000000
0.31406072,0.85625930,1.17032000,0.00000000
0.26475310,0.44890362,0.71365670,0.00000000
0.27769023,1.15502210,1.43271230,0.00000000
0.17500693,0.63033780,0.80534470,0.00000000
0.47163323,1.29769610,1.76932930,0.00000000
0.20986894,1.08319160,1.29306050,0.00000000
0.54342460,1.35323550,1.89666010,0.00000000
0.84438145,1.28661440,2.13099580,0.00000000
0.09632253,0.58873190,0.68505440,0.00000000
0.57430375,1.13921820,1.71352200,0.00000000
0.60856860,1.62821260,2.23678110,0.00000000
0.22994718,0.78336970,1.01331690,0.00000000
0.35680708,1.25407030,1.61087740,0.00000000
0.33178744,1.26794240,1.59972990,0.00000000
0.10259160,0.14034045,0.24293205,0.00000000
0.92532780,1.19997370,2.12530140,0.00000000
0.32716507,1.15502790,1.48219300,0.00000000
0.31807730,0.50691970,0.82499695,0.00000000
0.28939056,1.58803180,1.87742230,0.00000000
0.41507470,1.03506900,1.45014370,0.00000000
0.35860774,1.11736920,1.47597700,0.00000000
0.58468710,1.31764010,1.90232720,0.00000000
0.72618276,1.30475250,2.03093530,0.00000000
0.90386610,1.55692570,2.46079180,0.00000000
0.09620157,0.36743248,0.46363404,0.00000000
0.19422500,1.00611470,1.20033970,0.00000000
0.20149624,1.15297220,1.35446850,0.00000000
0.12565897,0.88601890,1.01167790,0.00000000
